canonical_smiles,label_ACE2,DataType
C=CCCCCCCCCC=O,0.0,L1000
O=C(N1CCc2ccccc2C1)n1cc(C(O)(c2ccccc2)c2ccccc2)nn1,0.0,L1000
CCCNC(=O)C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccccc4F)ccc3O[C@@H]2[C@@H](CO)O1,0.0,L1000
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)C6C[C@@H](O)[C@]7(C)C(c8coc(O)c8)CC[C@]7(O)C6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.0,L1000
CCC1CCCCN1C(=O)n1cc(C(O)(c2ccccc2)c2ccccc2)nn1,0.0,L1000
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c(O)c3c(cc12)C[C@H]1[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]1(O)C3O,0.0,L1000
CCOC(=O)C12CC1C(=NO)c1ccccc1O2,0.0,L1000
Cc1ccc(S(=O)(=O)N(C)C[C@H]2OCc3cn(nn3)CCCC(=O)N([C@@H](C)CO)C[C@H]2C)cc1,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)Oc2ccc(NC(=O)Cc3cn(C)c4ccccc34)cc2C1=O,0.0,L1000
CCCNC(=O)N(C)C[C@@H]1Oc2cc(-c3cncnc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C,0.0,L1000
CO[C@H]1CC[C@H]2CCOc3c(C#N)cccc3C(=O)N(C)CC(C)C(=O)N(C)C[C@@H]1O2,0.0,L1000
CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1,0.0,L1000
O=C(CN1CCOCC1)N1CCCCN2[C@H](C1)[C@H](c1ccc(Br)cc1)[C@@H]2CO,0.0,L1000
CCS(=O)(=O)N[C@@H]1CC[C@@H](CC(=O)N2CCCCC2)O[C@@H]1CO,0.0,L1000
COc1ccc(CC2CCn3cc(nn3)COC[C@H](C(C)C)NC2=O)cc1,0.0,L1000
COc1ccc(C#Cc2ccc([C@H]3[C@H]4CN(C(=O)NC(C)C)CC(=O)N4[C@H]3CO)cc2)cc1,0.0,L1000
O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)NC4CCCC4)ccc3O[C@H]2[C@@H](CO)O1)NCc1ccncc1,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cccnc2)Oc2cc(C#CC3(O)CCCC3)ccc2S1(=O)=O,0.0,L1000
O=C(Nc1ccc2c(c1)[C@H]1C[C@H](CC(=O)N3CCOCC3)O[C@@H](CO)[C@H]1O2)Nc1ccccc1F,0.0,L1000
CO[C@@H](CN(C)CC1CCOCC1)[C@H](C)CN(C(=O)Nc1ccc(F)cc1)[C@@H](C)CO,0.0,L1000
Cc1cc(=O)c2c(O)cc(O)c(C)c2o1,0.0,L1000
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,0.0,Tox
CN1C(=O)c2cc(NC(=O)c3cnccn3)ccc2OC[C@@H]2O[C@H](CC(=O)NCC3CCCCC3)CC[C@H]21,0.0,L1000
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(N(C)C)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)S(=O)(=O)c1ccccc1,0.0,L1000
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0.0,Tox
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)NC(C)C)CC31CCN(C(=O)C2CCCC2)CC1,0.0,L1000
CC(=O)N1[C@@H]2CN(S(=O)(=O)c3ccc(F)cc3)c3ccccc3[C@@H]2[C@@H]1CO,0.0,L1000
CN(C)C(=O)c1cccc(-c2cccc(-c3nc(C(=O)N4CCCCC4)cc4c3C(CCO)N([S@+]([O-])C(C)(C)C)C4)c2)c1,0.0,L1000
COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1,0.0,L1000
C[C@]12CC[C@@H]3[C@@H](CCC4C(=O)C(=O)CC[C@@]43C)[C@H]1CCC2=O,0.0,L1000
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.0,L1000
C/C=C/c1ccc([C@@H]2[C@@H](CO)N(C(C)=O)C23CN(C(=O)NC2CCCCC2)C3)cc1,0.0,L1000
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)C)OCCCC[C@H](C)O3)cc1,0.0,L1000
O=C1O[C@H](c2ccccc2)[C@H](c2ccccc2)N2C1C(C(=O)N1CCN(c3ncccn3)CC1)[C@]1(C(=O)Nc3ccc(C#CCCO)cc31)[C@H]2c1ccccc1OCCO,0.0,L1000
COc1ccc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@H](CC(=O)N[C@H]4CCN(Cc5ccccc5)C4)CC[C@H]32)cc1,0.0,L1000
CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3cn(C)cn3)cc2C1=O,0.0,L1000
ClCCCl,0.0,Tox
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,0.0,L1000
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,0.0,Tox
CN1C(=O)c2cc(NC(=O)c3cccs3)ccc2OC[C@@H]2O[C@@H](CC(=O)N3CCCCC3)CC[C@H]21,0.0,L1000
COc1ccccc1-c1ccc([C@@H]2[C@@H](C#N)N[C@H]2CO)cc1,0.0,L1000
O=C(Oc1cccc(/C=N/N=c2[nH]c(N3CCOCC3)nc(=Nc3ccccc3)[nH]2)c1)c1ccco1,0.0,L1000
CO[C@@H](CN(C)C(=O)c1cnccn1)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(C)cc1,0.0,L1000
C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@@H]1CN(C)C,0.0,L1000
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(CC1CC1)CC31CN(C(=O)c2ccc3c(c2)OCO3)C1,0.0,L1000
CS(=O)(=O)Nc1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCCc3ccccc3)O[C@@H](CO)[C@@H]1O2,0.0,L1000
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc(Cl)c(Cl)c2)O1)NC1CCC1,0.0,L1000
Cc1c(O)c(=O)ccn1C,0.0,L1000
COc1ccc(CN2C[C@H](C)[C@H](OC)CN(C)C(=O)c3cc(NC(=O)C4CC4)ccc3OC[C@@H]2C)cc1,0.0,L1000
CC1(C)C2CC[C@]3(C)C(C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1OC(=O)CCC(=O)O,0.0,L1000
CO[C@H](CN(C)S(=O)(=O)c1ccccc1)[C@@H](C)CN(C(=O)Nc1ccccc1F)[C@@H](C)CO,0.0,L1000
CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.0,L1000
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,0.0,L1000
COc1ccccc1NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N([C@@H](C)CO)C[C@@H]1C,0.0,L1000
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.0,Tox
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,0.0,L1000
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O[C@@H]1CN(C)C(=O)NC1CCCCC1,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc(O)c2)OCc2ccccc2-c2ccccc2C1=O,0.0,L1000
Cc1ccc(Cn2ncc3c(N4CCN(c5ccc(C)cc5)CC4)ncnc32)cc1,0.0,L1000
C[C@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2,0.0,L1000
CCCNC(=O)N1C2c3cccc(=O)n3C[C@@H]1[C@@H](CO)C2C(=O)NCC(F)(F)F,0.0,L1000
C[C@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)S(C)(=O)=O,0.0,L1000
C/C=C/c1ccc2c(c1)O[C@H](CN(C)C(=O)c1cccc(F)c1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0.0,L1000
COc1ccc(NC(=O)N2CCCCN3[C@H](CO)[C@H](c4ccc(-c5ccccc5F)cc4)[C@@H]3C2)cc1,0.0,L1000
COc1ccc(C(=O)C(Br)=CC(=O)O)cc1,0.0,Tox
CCCCCCCCCCCCCCCC(=O)OCC(O)CO,0.0,L1000
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3cncnc3)cc2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1,0.0,L1000
O=C(CC1CC1)N1[C@H](CO)[C@@H](c2ccccc2)C12CN(Cc1cccnc1)C2,0.0,L1000
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2)O1)NCCN1CCCCC1,0.0,L1000
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,0.0,L1000
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0.0,L1000
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)c1ccncc1)CC31CCN(C(=O)C2CCC2)CC1,0.0,L1000
CCN1CC(=O)N2[C@H](C1)[C@H](c1ccc(Br)cc1)[C@@H]2CO,0.0,L1000
CO[C@@H](CN(C)Cc1cc(F)ccc1F)[C@@H](C)CN(C(=O)Nc1ccc(F)cc1)[C@H](C)CO,0.0,L1000
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,0.0,L1000
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)c1cccc(F)c1)CC31CN(C(=O)CC2CC2)C1,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccccc3)cc2C1=O,0.0,L1000
COCC(=O)N(C[C@H]1[C@H](c2ccccc2)[C@@H](CO)N1C(=O)NC(C)C)C(C)C,0.0,L1000
CCN(CCO)CCCC(C)N=c1cc[nH]c2cc(Cl)ccc12,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccncc3)cc2C1=O,0.0,L1000
CCS(=O)(=O)N1CCC2(CC1)CN(C(=O)Nc1c(C)noc1C)[C@@H](CO)c1c2c2ccc(OC)cc2n1C,0.0,L1000
OC[C@@H]1[C@H](c2ccc(Br)cc2)[C@H]2CN(Cc3ccccn3)CCCCN12,0.0,L1000
Cc1noc(C)c1S(=O)(=O)N(C)C[C@@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@@H](C)CO)C[C@@H]1C,0.0,L1000
O=C(C[C@H]1C=C[C@H](NC(=O)Nc2cc(F)ccc2F)[C@H](CO)O1)NCc1ccc2c(c1)OCO2,0.0,L1000
OCc1c(C(O)NCC2CC2)[nH]c2c1cn1c(O)c(C3CCCCC3)ccc21,0.0,L1000
CCCN(C)C[C@@H]1Oc2cc(-c3ccc(C#N)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C,0.0,L1000
CO[C@H]1CC[C@@H]2CCOc3c(C#N)cccc3C(=O)N(C)CC(C)C(=O)N(C)C[C@@H]1O2,0.0,L1000
CC(CCCCC(=O)Nc1ccc(C(F)(F)F)cc1)NCCc1c[nH]cn1,0.0,L1000
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)c1cccc(F)c1)CC31CN(C(=O)c2cccc(F)c2)C1,0.0,L1000
CCCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(C(=O)c1cccnc1)C[C@@H](C)[C@H](OC)CN(C)C2=O,0.0,L1000
COc1cccc(-c2ccc([C@@H]3[C@H]4CN(Cc5ccccn5)C[C@@H]3N4)cc2)c1,0.0,L1000
O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2[C@H](CO)O1)NCc1cc(F)ccc1F,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(-c3ccccc3)cc2)OCc2cn(nn2)CCCC1=O,0.0,L1000
Ic1cc(-c2ccccc2)ncn1,0.0,L1000
CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1,0.0,L1000
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@H](C)N(C(=O)c2ccccn2)C[C@@H]1C,0.0,L1000
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0.0,L1000
COc1ccccc1C1c2c(ncn(-c3ccccc3)c2=N)Oc2ccc3ccccc3c21,0.0,L1000
C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccccc2)CC(=O)O1,0.0,L1000
O=S(=O)(N[C@H]1CC[C@@H](CCn2cc(Cc3ccccc3)nn2)O[C@H]1CO)c1ccccc1F,0.0,L1000
CO[C@@H]1CN(C)C(=O)c2cccc(C#N)c2OC[C@H]2O[C@@H](CC[C@H]2OC)CCN(C)C(=O)C1C,0.0,L1000
CS(=O)(=O)Nc1ccc2c(c1)[C@@H]1C[C@H](CC(=O)NCCc3ccccc3)O[C@@H](CO)[C@@H]1O2,0.0,L1000
COc1ccc(C(=O)N2C[C@@H]3[C@H](c4ccccc42)[C@@H](CO)N3C(=O)Cc2ccccn2)cc1,0.0,L1000
CC(C)N1CCc2c(sc(NC(=O)C(F)F)c2-c2nc3ccccc3s2)C1,0.0,L1000
COC(=O)C[C@@H]1C[C@@H]2c3cc(NC(=O)CN(C)C)ccc3O[C@@H]2[C@@H](CO)O1,0.0,L1000
CN[C@@H]1C(O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)OC2[C@@H]1O,0.0,L1000
CCS(=O)(=O)N1Cc2cc(C(=O)NCCOC)nc(-c3cccc(-c4ccncc4)c3)c2C1CCO,0.0,L1000
CCCC#Cc1ccc([C@@H]2[C@@H](C#N)N(S(C)(=O)=O)[C@H]2CO)cc1,0.0,L1000
Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)C(C2)N(CC2CC2)CCC314)CC1(O)C2Cc3ccc(O)c4c3C1(CCN2CC1CC1)C5O4,0.0,L1000
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2cccc(-c3ccncc3)c2)O1)N1CCOCC1,0.0,L1000
c1cncc(CN=c2cc[nH]c(-c3ccc4c(c3)OCO4)n2)c1,0.0,L1000
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.0,L1000
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,0.0,Tox
O=C(NCCc1ccccc1)C1C2c3cccc(=O)n3C[C@@H]([C@@H]1CO)N2Cc1ccccn1,0.0,L1000
COC(=O)C1=C(c2cc3ccccc3s2)C[C@@H]2CC[C@H]1N2C(=O)NC1CCCCC1,0.0,L1000
C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@@H]1CN(C)Cc1ccncc1,0.0,L1000
COc1ccc(NC(=O)N(C)C[C@@H]2Oc3cc(-c4cccc(C(=O)N(C)C)c4)ccc3S(=O)(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,0.0,L1000
O=C(C[C@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@@H]2[C@H](CO)O1)NCc1cccnc1,0.0,L1000
COc1cccc(CNC(=O)C[C@H]2C=C[C@@H](NC(=O)C3CCC3)[C@H](CO)O2)c1,0.0,L1000
CCCNC(=O)N1C[C@H](C)[C@@H](OC)CN(C)C(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2OC[C@H]1C,0.0,L1000
O=C1CCCC2=NC(N=c3[nH]c4cc(Br)ccc4o3)=NC3(CCCC3)C12,0.0,L1000
CC1C/C=C/CCNC(=O)C(c2ccccc2)COC1=O,0.0,L1000
O=C(C1CC1)N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(-c2cccc(F)c2)cc1,0.0,L1000
C[C@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)Cc1ccc(-c2ccccc2)cc1,0.0,L1000
c1cncc(-c2ccc([C@H]3[C@H]4CNC[C@@H]3N4Cc3ccc4c(c3)OCO4)cc2)c1,0.0,L1000
CCC(=O)N(C)C[C@H]1[C@H](c2ccc(C3=CCCCC3)cc2)[C@@H](CO)N1C(C)=O,0.0,L1000
CCCC#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc1cccc(F)c1)O2,0.0,L1000
O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1,0.0,Tox
c1ccc(NNc2ccccc2)cc1,0.0,Tox
CCc1cc2c(c(CC)n1)CCC(=O)N2Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0,L1000
O=C(C[C@H]1CC[C@H]2NC[C@H](O)COC[C@@H]2O1)N=c1[nH]ccs1,0.0,L1000
Cc1ccccc1-c1ccc([C@H]2[C@H]3CNC[C@@H]2N3Cc2ccc3c(c2)OCO3)cc1,0.0,L1000
CO[C@H](CN(C)C(=O)C1CC1)[C@@H](C)CN(C(=O)Nc1ccc(C(F)(F)F)cc1)[C@H](C)CO,0.0,L1000
CCCNC(=O)N1C2c3ccc(-c4ccccc4OC)c(=O)n3C[C@H]1[C@H](CO)C2C(=O)NCC,0.0,L1000
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(CC1CC1)CC31CN(C(=O)NC2CCCC2)C1,0.0,L1000
O=C1CNC[C@@H]2[C@H](c3ccc(C4=CCCC4)cc3)[C@@H](CO)N12,0.0,L1000
C[C@H](O)C#Cc1ccc2c(c1)O[C@H](CN(C)Cc1ccc(-c3ccccc3)cc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0.0,L1000
OC[C@H]1O[C@@H](n2cnc3cc(Cl)c(Cl)cc32)C(O)[C@H]1O,0.0,L1000
C/C=C/c1ccc([C@@H]2[C@H]3CN(Cc4ccc(F)cc4)CC(=O)N3[C@H]2CO)cc1,0.0,L1000
C[C@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2,0.0,L1000
COc1ccc(NC(=O)N(C)C[C@H]2OCc3ccccc3-c3c(n(C)c4ccccc34)C(=O)N([C@H](C)CO)C[C@@H]2C)c(OC)c1,0.0,L1000
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(S(=O)(=O)c1cn(C)cn1)CC31CCN(C)CC1,0.0,L1000
CC(C)(O)C#Cc1ccc([C@H]2[C@@H](CO)N3CCCCN(S(C)(=O)=O)C[C@@H]23)cc1,0.0,L1000
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C(=O)C1CCCCC1,0.0,L1000
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@H](C)O2,0.0,L1000
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O[C@H]1CN(C)C(=O)NC1CCCCC1,0.0,L1000
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0.0,L1000
COc1ccc(NC(=O)N2CCCCN3[C@@H](CO)[C@H](c4ccc(-c5ccccc5C)cc4)[C@@H]3C2)cc1,0.0,L1000
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C)CC31CCN(C(=O)c2ccccc2F)CC1,0.0,L1000
CO[C@@H](CN(C)CC1CCOCC1)[C@@H](C)CN(C(=O)Nc1ccc(F)cc1)[C@@H](C)CO,0.0,L1000
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,0.0,L1000
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCCC3)cc2O[C@H]1CN(C)Cc1cccnc1,0.0,L1000
COC(=O)C[C@@H]1CC[C@H]2[C@H](COc3ccc(NC(=O)Nc4cc(C)cc(C)c4)cc3C(=O)N2C)O1,0.0,L1000
CCCC(=O)N1CC2(C1)CN(C(=O)C1CCCC1)[C@@H](CO)c1[nH]c3cc(OC)ccc3c12,0.0,L1000
CO[C@@H](CN(C)S(=O)(=O)c1ccc(C)cc1)[C@@H](C)CN(C(=O)Nc1ccccc1F)[C@H](C)CO,0.0,L1000
COC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C(=O)c4ccccc4)ccc32)cc1)C(=O)OC,0.0,Tox
CN1CCN(C(=O)C2C3=c4ccc(=C5CCCCC5)c(=O)n4C[C@@H]([C@@H]2CO)N3S(C)(=O)=O)CC1,0.0,L1000
CCCCCC(=O)O[C@]1(C(C)=O)CCC2C3CC=C4CC(=O)CC[C@]4(C)C3CC[C@@]21C,0.0,L1000
Cc1cccc(S(=O)(=O)N2CC[C@@H]3[C@H]2c2cc(-c4ccccc4F)ccc2N(C)[C@H]3CO)c1,0.0,L1000
COc1cccc(NC(=O)N[C@@H]2C=C[C@H](CC(=O)Nc3ccc(-c4ccccc4)cc3)O[C@H]2CO)c1,0.0,L1000
C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)C(=O)NC1CCCC1,0.0,L1000
O=C(c1cccc(F)c1)N1CC[C@@H]2[C@H]1c1cc(-c3ccccc3F)ccc1N[C@H]2CO,0.0,L1000
CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@@H](CC(=O)NCc3ccccc3F)O[C@@H]1CO2,0.0,L1000
COc1ccc(-c2ccc([C@@H]3[C@@H](CO)N4C(=O)CN(C(=O)C5CC5)C[C@@H]34)cc2)cc1,0.0,L1000
CO[C@@H]1CC[C@@H]2CCN(C)C(=O)C[C@H](c3ccccc3)CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2,0.0,L1000
CO[C@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(C(=O)c2ccc(F)cc2)C[C@H]1C,0.0,L1000
CCn1nccc1C(=O)N=c1[nH]c2ccccc2n1CCN1CCCCC1,0.0,L1000
CCOc1ccc(CCNC(=O)Cc2ccccc2)cc1OCC,0.0,L1000
CO[C@@H](CN(C)Cc1cc(F)ccc1F)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(C)cc1,0.0,L1000
CC(C)c1ccc(NC(=O)C[C@H]2CC[C@H]3[C@@H](COc4ccc(NC(=O)Nc5ccc(F)c(F)c5)cc4C(=O)N3C)O2)cc1,0.0,L1000
Cn1cnc(S(=O)(=O)N2C[C@H]3N[C@@H](C2)[C@H]3c2ccc(-c3ccccc3F)cc2)c1,0.0,L1000
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,0.0,Tox
NC(Cc1c[nH]c2cccc(O)c12)C(=O)O,0.0,L1000
CO[C@H](CN(C)C(=O)c1cnccn1)[C@@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1,0.0,L1000
Fc1cccc(-c2ccc([C@@H]3[C@H]4CNC[C@@H]3N4Cc3cncnc3)cc2)c1,0.0,L1000
CN1C=CC=C/C1=C=NO,0.0,L1000
C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,0.0,L1000
CC1(C)C2CC(=O)O[C@@]3(C)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]2(C)C=C[C@H]1O,0.0,L1000
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(S(C)(=O)=O)CC31CN(C(=O)c2cccnc2)C1,0.0,L1000
N#CC1C(=N)Nc2c(c(=O)oc3ccccc23)C1c1ccc(Br)cc1,0.0,L1000
COC(=O)C1C2=c3ccc(=CCc4ccccc4)c(=O)n3C[C@H]([C@H]1CO)N2Cc1ccccc1F,0.0,L1000
CO[C@@H]1CC[C@@H]2CCN(C)C(=O)C[C@@H](c3ccccc3)CN(C)C(=O)c3cc(C#N)ccc3OC[C@@H]1O2,0.0,L1000
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN(Cc1cc(F)ccc1F)[C@@H](C)CO2,0.0,L1000
O=C(C[C@H]1CC[C@@H]2NC[C@@H](O)COC[C@H]2O1)Nc1ccc(-c2ccccc2)cc1,0.0,L1000
CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@@H](C)N(CC2CCCCC2)C[C@H]1C,0.0,L1000
C[C@H]1CCCCO[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0.0,L1000
C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C,0.0,L1000
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.0,Tox
C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)C3CC3)ccc2O[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,0.0,L1000
CC(C)NC(=O)Nc1ccc2c(c1)CC(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)NC1CCCCC1)O2,0.0,L1000
O=C(C1CCOCC1)N1CC2(C1)[C@H](c1ccccc1)[C@H](CO)N2C(=O)CC1CC1,0.0,L1000
CNCCC[C@]12CC[C@H](c3ccccc31)c1ccccc12,0.0,L1000
C[C@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)Cc1cccc2c1OCCCO2,0.0,L1000
COc1cc(C)c(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.0,L1000
Cc1cc(Cl)ccc1OCC(=O)NN=Cc1ccc[nH]1,0.0,L1000
Cc1noc(C)c1NC(=O)NC1CC[C@H](CC(=O)N2CCN(C)CC2)OC1CO,0.0,L1000
COc1ccc(OC(=O)N(C)C[C@@H]2OCc3ccccc3-c3ccccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1,0.0,L1000
